rang,Commune,Province,n_cas,suggestion_meme_province,score_meme_province,suggestion_globale,score_globale,province_suggestion_globale,cumsum_pct,DECISION_HUMAINE
1205,Alquds,Agadir-Ida Ou Tanane,1,Aqesri,0.5,Al Oued,0.615,Chefchaouen,97.83471670876939,
1206,Alquods,Taza,1,Galdamane,0.375,Aquermoud,0.625,Essaouira,97.87080476362324,
1207,Alwafae,Larache,1,Larache,0.429,Ahlaf,0.667,Benslimane,97.90689281847709,
1208,Amallal,Chefchaouen,1,Amtar,0.5,Tamallalt,0.875,El Kelâa des Sraghna,97.94298087333092,
1209,Amdnagh,Tinghir,1,Tinghir,0.429,Madagh,0.769,Berkane,97.97906892818477,
1210,Amkhlij,Al Haouz,1,Assaki,0.462,Mkhalif,0.714,Safi,98.01515698303861,
1211,Ait s jbel,Tinghir,1,Ait Sedrate Jbel El Oulia,0.571,Bni Sidel Jbel,0.667,Nador,98.05124503789246,
1212,Ait sedrat jbel,Tinghir,1,Ait Sedrate Jbel El Oulia,0.75,Ait Sedrate Jbel El Oulia,0.75,Tinghir,98.0873330927463,
1213,Aity wassif,Tinghir,1,Ait Ouassif,0.818,Ait Ouassif,0.818,Tinghir,98.12342114760014,
1214,municipalité nador,Nador,1,Nador,0.435,Sidi Ali Ben Hamdouche,0.5,El Jadida,98.15950920245399,
1215,my abdelkader,Sidi Kacem,1,Sidi Kacem,0.348,Moulay Abdelkader,0.867,Ouezzane,98.19559725730782,
1216,my abdelkrim,Taounate,1,Moulay Ahmed Cherif,0.516,Moulay Abdelkrim,0.857,Moulay Yacoub,98.23168531216167,
1217,nakhla,Tétouan,1,Azla,0.6,Dakhla,0.833,Oued Ed-Dahab,98.26777336701552,
1218,takkad,Chtouka-Aït Baha,1,Tabia,0.545,Akka,0.8,Tata,98.30386142186936,
1219,oled mhala,Taroudant,1,Ouled Aissa,0.667,Oued Malha,0.7,Chefchaouen,98.3399494767232,
1220,omyache,Tinghir,1,Imilchil,0.4,Rouached,0.667,Fquih Ben Salah,98.37603753157705,
1221,oued Kasaba,Taounate,1,Oued Jemaa,0.667,Ouled Aissa,0.727,Taroudant,98.41212558643089,
1222,oued fes,Fès,1,Fès,0.545,Oued Zem,0.75,Khouribga,98.44821364128474,
1223,ouledamghar,Driouch,1,Ourdana,0.556,Oulad Amghar,0.87,Al Hoceïma,98.48430169613857,
1224,qd ben aouda,Kénitra,1,Ben Mansour,0.609,Kariat Ben Aouda,0.714,Ouezzane,98.52038975099242,
1225,rahouana,Nador,1,Selouane,0.5,Lahouaza,0.75,Settat,98.55647780584627,
1226,rass lma,Nador,1,Hassi Berkane,0.476,Ras El Ma,0.824,Berkane,98.5925658607001,
1227,regraga,Al Haouz,1,Agafay,0.462,Reggada,0.714,Tiznit,98.62865391555395,
1228,regragua,Essaouira,1,Sidi Aissa Regragui,0.519,Reggada,0.667,Tiznit,98.66474197040779,
1229,saghro,Tinghir,1,Tinghir,0.462,Maghraoua,0.667,Taza,98.70083002526164,
1230,sahel,Tiznit,1,Arbaa Sahel,0.625,Salé,0.667,Salé,98.73691808011549,
1231,sais,Fès,1,Ain Kansra,0.429,Assais,0.8,Taroudant,98.77300613496932,
1232,menzel,Sefrou,1,El Menzel,0.8,El Menzel,0.8,Sefrou,98.80909418982317,
1233,mezguitem,Taza,1,El Gouzate,0.421,Mezguita,0.824,Ouarzazate,98.845182244677,
1234,7eme BISI,Taza,1,Msila,0.429,Mesti,0.429,Sidi Ifni,98.88127029953085,
1235,15 Gar,Taza,1,Ras Laksar,0.375,M'Garto,0.615,Khouribga,98.9173583543847,
1236,15Eme Gare,Taza,1,El Gouzate,0.5,M'Garto,0.588,Khouribga,98.95344640923854,
1237,tisli,Tinghir,1,Tilmi,0.8,Tisqi,0.8,Azilal,98.98953446409239,
1238,6éme BSI,Taza,1,Msila,0.462,Mesti,0.615,Sidi Ifni,99.02562251894624,
1239,tizitounte,Chichaoua,1,Ain Tazitounte,0.75,Tiztoutine,0.8,Driouch,99.06171057380007,
1240,tkhabecht,Driouch,1,Tafersit,0.471,Tafetachte,0.632,Essaouira,99.09779862865392,
1241,tassouit,Tinghir,1,Assoul,0.714,Tassousfi,0.824,Tata,99.13388668350775,
1242,taynza,Tinghir,1,Tinejdad,0.286,Taza,0.8,Taza,99.1699747383616,
1243,tazakhte,Tinghir,1,Taghzoute N'Ait Atta,0.357,Taznakht,0.875,Ouarzazate,99.20606279321545,
1244,tazintest,Taroudant,1,Tizi N'Test,0.8,Tizi N'Test,0.8,Taroudant,99.24215084806929,
1245,tighmatine,Tinghir,1,Tilmi,0.533,Tighmi,0.75,Tiznit,99.27823890292314,
1246,sebte tafraoutene,Taroudant,1,Tafraouten,0.741,Tafraouten,0.741,Taroudant,99.31432695777697,
1247,sghanghan,Nador,1,Zeghanghane,0.8,Zeghanghane,0.8,Nador,99.35041501263082,
1248,sidi A Tadeli,Sefrou,1,Ahl Sidi Lahcen,0.5,Sidi Al Kamel,0.769,Sidi Slimane,99.38650306748467,
1249,sidi A Tadeli Lalal yaza,Sefrou,1,Dar El Hamra,0.389,Sidi Allal Tazi,0.667,Kénitra,99.4225911223385,
1250,z elbir,Tinghir,1,M'Semrir,0.533,Ksar el-Kebir,0.6,Larache,99.45867917719235,
1251,zayo,Nador,1,Zaïo,0.75,Zaïo,0.75,Nador,99.49476723204619,
1252,zegota,Sidi Kacem,1,Zaggota,0.769,Zaggota,0.769,Sidi Kacem,99.53085528690004,
1253,zgangan,Nador,1,Zeghanghane,0.778,Zeghanghane,0.778,Nador,99.56694334175388,
1254,taouima,Nador,1,Al Aroui,0.533,Touama,0.769,Marrakech,99.60303139660772,
1255,taoujtat,El Hajeb,1,Agourai,0.533,Tazouta,0.8,Sefrou,99.63911945146157,
1256,tarmouchte,Tinghir,1,Outerbat,0.444,Tabaroucht,0.8,Béni Mellal,99.67520750631542,
1257,tasouite,Tinghir,1,Assoul,0.571,Tagounite,0.824,Zagora,99.71129556116925,
1258,A S jbel olia,Tinghir,1,Ait Sedrate Jbel El Oulia,0.684,Ait Sedrate Jbel El Oulia,0.684,Tinghir,99.7473836160231,
1259,A S jbel sofla,Tinghir,1,Ait Sedrate Jbel El Soufla,0.7,Ait Sedrate Jbel El Soufla,0.7,Tinghir,99.78347167087693,
1260,A s jbel,Tinghir,1,Ait Sedrate Jbel El Oulia,0.485,Bni Sidel Jbel,0.636,Nador,99.81955972573078,
1261,A s s charkia,Tinghir,1,Ait Sedrate Sahl Charkia,0.703,Ait Sedrate Sahl Charkia,0.703,Tinghir,99.85564778058463,
1262,"A, Mediona A ,Medoina",Taounate,1,Ain Mediouna,0.545,Ain Mediouna,0.545,Taounate,99.89173583543847,
1263,A S J soufla,Tinghir,1,Ferkla Es-Soufla,0.714,Ferkla Es-Soufla,0.714,Tinghir,99.92782389029232,
1264,A S J oulia,Tinghir,1,Ferkla El Oulia,0.615,Rass Oumlil,0.636,Tan-Tan,99.96391194514615,
1265,A H yahya,Tinghir,1,Aït Hani,0.471,Ait Yahya,0.778,Midelt,100.0,
