province,region,annee,mois,cas_predits,ci_lower_95,ci_upper_95
Al Haouz,Marrakech-Safi,2026,10,6.038659878124876,1.9342958954425287,10.143023860807222
Al Haouz,Marrakech-Safi,2026,11,6.424961325097736,2.0862938941944424,10.76362875600103
Al Haouz,Marrakech-Safi,2026,12,7.290467271018905,2.686294555015622,11.894639987022188
Al Haouz,Marrakech-Safi,2027,1,7.474842502791134,2.7563188753668575,12.19336613021541
Al Haouz,Marrakech-Safi,2027,2,8.088629171276674,3.0957560359647056,13.081502306588643
Al Haouz,Marrakech-Safi,2027,3,9.299531512751106,3.8593404614037796,14.739722564098432
Al Haouz,Marrakech-Safi,2027,4,8.671709174950127,3.4481981037890046,13.89522024611125
Al Haouz,Marrakech-Safi,2027,5,7.924681533966077,2.9875855874029176,12.861777480529238
Al Haouz,Marrakech-Safi,2027,6,7.288289264151978,2.7712000350088664,11.805378493295091
Al Haouz,Marrakech-Safi,2027,7,6.26074011482459,2.2432921915121,10.278188038137081
Al Haouz,Marrakech-Safi,2027,8,6.208443510743885,2.195736769573461,10.22115025191431
Al Haouz,Marrakech-Safi,2027,9,5.898758089117609,1.9793152164117345,9.818200961823484
Al Haouz,Marrakech-Safi,2027,10,6.177130860812001,2.039274476946095,10.314987244677909
Al Haouz,Marrakech-Safi,2027,11,6.0698804637980235,1.8893003364501304,10.250460591145917
Al Haouz,Marrakech-Safi,2027,12,7.2746953710267555,2.6637723494076937,11.885618392645817
Al Haouz,Marrakech-Safi,2028,1,7.278942285795531,2.638930472372972,11.918954099218091
Al Haouz,Marrakech-Safi,2028,2,7.751299615744951,2.8810598463413504,12.621539385148552
Al Haouz,Marrakech-Safi,2028,3,8.200820561359945,3.167114600080361,13.23452652263953
Al Haouz,Marrakech-Safi,2028,4,7.896174089108865,2.9743928318842023,12.817955346333529
Al Haouz,Marrakech-Safi,2028,5,7.692440168315524,2.847445668847654,12.537434667783394
Al Haouz,Marrakech-Safi,2028,6,7.316451352956832,2.785959219014927,11.846943486898736
Al Haouz,Marrakech-Safi,2028,7,6.033299674039922,2.1089011428391395,9.957698205240705
Al Haouz,Marrakech-Safi,2028,8,6.036335648146989,2.109338123876704,9.963333172417274
Al Haouz,Marrakech-Safi,2028,9,5.6710827936863275,1.849412176488293,9.492753410884362
Al Haouz,Marrakech-Safi,2028,10,5.965171354363964,1.908001741397892,10.022340967330035
Al Haouz,Marrakech-Safi,2028,11,6.32541326375522,2.0397923892544894,10.611034138255949
Al Haouz,Marrakech-Safi,2028,12,7.309125972530045,2.7299013937941954,11.888350551265894
Al Haouz,Marrakech-Safi,2029,1,7.4161746653609955,2.732591013192944,12.099758317529048
Al Haouz,Marrakech-Safi,2029,2,8.096305227212119,3.1004958093672794,13.092114645056958
Al Haouz,Marrakech-Safi,2029,3,9.177196267833438,3.7804420920513815,14.573950443615495
Al Haouz,Marrakech-Safi,2029,4,8.471995218246045,3.328208754996341,13.615781681495749
Al Haouz,Marrakech-Safi,2029,5,7.821721951250419,2.925887224475848,12.717556678024991
Al Haouz,Marrakech-Safi,2029,6,7.316004471530933,2.7818417885771884,11.850167154484677
Al Haouz,Marrakech-Safi,2029,7,6.291017475775906,2.2566739063095387,10.325361045242273
Al Haouz,Marrakech-Safi,2029,8,6.172505738406501,2.176619642894365,10.168391833918637
Al Haouz,Marrakech-Safi,2029,9,5.884418424114274,1.972242295324869,9.796594552903677
Al Haouz,Marrakech-Safi,2029,10,6.17077692600139,2.0354290810045548,10.306124770998226
Al Haouz,Marrakech-Safi,2029,11,6.084367773179931,1.910370075765063,10.2583654705948
Al Haouz,Marrakech-Safi,2029,12,6.906573872671698,2.5627862788636673,11.25036146647973
Al Haouz,Marrakech-Safi,2030,1,7.022506156066474,2.5384276624349003,11.506584649698048
Al Haouz,Marrakech-Safi,2030,2,7.326399211499234,2.6549692142336223,11.997829208764845
Al Haouz,Marrakech-Safi,2030,3,8.418468645002118,3.301547577090264,13.535389712913972
Al Haouz,Marrakech-Safi,2030,4,8.037483084271523,3.0625464531608078,13.012419715382238
Al Haouz,Marrakech-Safi,2030,5,7.830788805194912,2.9318797468096864,12.729697863580137
Al Haouz,Marrakech-Safi,2030,6,7.397270172103245,2.824922585429343,11.969617758777147
Al Haouz,Marrakech-Safi,2030,7,6.326402686096555,2.225724287622972,10.427081084570139
Al Haouz,Marrakech-Safi,2030,8,6.03970613224797,2.1121833852680587,9.96722887922788
Al Haouz,Marrakech-Safi,2030,9,5.727753413754212,1.8660784738998912,9.589428353608533
Al Haouz,Marrakech-Safi,2030,10,5.975834019612314,1.9145703336041286,10.0370977056205
Al Haouz,Marrakech-Safi,2030,11,6.400236425394443,2.0665504806481136,10.733922370140771
Al Haouz,Marrakech-Safi,2030,12,7.180028862068774,2.6710056283558608,11.689052095781687
Al Haouz,Marrakech-Safi,2031,1,7.286081113424927,2.6800203252821184,11.892141901567735
Al Haouz,Marrakech-Safi,2031,2,8.060184590471408,3.0783903984354515,13.041978782507364
Al Haouz,Marrakech-Safi,2031,3,9.214357071575662,3.804555467474332,14.624158675676993
Al Haouz,Marrakech-Safi,2031,4,8.50503021035464,3.348870132870559,13.661190287838721
Al Haouz,Marrakech-Safi,2031,5,7.7740225382335355,2.8966783392142386,12.651366737252832
Al Haouz,Marrakech-Safi,2031,6,7.2658584078667365,2.7566027747541737,11.7751140409793
Al Haouz,Marrakech-Safi,2031,7,6.261671582977917,2.244079260791737,10.279263905164097
Al Haouz,Marrakech-Safi,2031,8,6.173592173622851,2.177322618828568,10.169861728417136
Al Haouz,Marrakech-Safi,2031,9,5.8469908023109225,1.95042128359262,9.743560321029225
Al Haouz,Marrakech-Safi,2031,10,6.177867809747851,2.0392038325319684,10.316531786963733
Al Haouz,Marrakech-Safi,2031,11,6.117653731962631,1.9219425550848737,10.313364908840388
Al Haouz,Marrakech-Safi,2031,12,7.2539569696113455,2.69452534509463,11.81338859412806
Al Haouz,Marrakech-Safi,2032,1,7.287313512932228,2.6441694355979015,11.930457590266556
Al Haouz,Marrakech-Safi,2032,2,7.807280513493962,2.9174020382863146,12.69715898870161
Al Haouz,Marrakech-Safi,2032,3,8.401618622804053,3.2918805798526254,13.51135666575548
Al Haouz,Marrakech-Safi,2032,4,7.905235284973443,2.981085488292333,12.829385081654554
Al Haouz,Marrakech-Safi,2032,5,7.7372489065036385,2.8746520783763208,12.599845734630957
Al Haouz,Marrakech-Safi,2032,6,7.323317085135315,2.7933998127382385,11.853234357532392
Al Haouz,Marrakech-Safi,2032,7,6.03340713900805,2.108989653964288,9.957824624051812
Al Haouz,Marrakech-Safi,2032,8,6.038654642843258,2.110742900030009,9.966566385656506
Al Haouz,Marrakech-Safi,2032,9,5.670202656065986,1.8486688974317138,9.49173641470026
Al Haouz,Marrakech-Safi,2032,10,5.971326864971715,1.9114420335565816,10.031211696386848
Al Haouz,Marrakech-Safi,2032,11,6.326477681386902,2.0402389437687773,10.612716419005027
Al Haouz,Marrakech-Safi,2032,12,7.3252715849037076,2.7551802325669152,11.895362937240499
Al Haouz,Marrakech-Safi,2033,1,7.416307405497511,2.7325605386910183,12.100054272304003
Al Haouz,Marrakech-Safi,2033,2,8.094765204142066,3.0991429650760427,13.090387443208089
Al Haouz,Marrakech-Safi,2033,3,9.18189091684646,3.7833488231753307,14.580433010517588
Al Haouz,Marrakech-Safi,2033,4,8.471684905456996,3.327934199851625,13.615435611062367
Al Haouz,Marrakech-Safi,2033,5,7.806128791615941,2.9161160112103612,12.69614157202152
Al Haouz,Marrakech-Safi,2033,6,7.295417974854807,2.7695776196377615,11.821258330071853
Al Haouz,Marrakech-Safi,2033,7,6.291105538443534,2.2567463437597546,10.325464733127314
Al Haouz,Marrakech-Safi,2033,8,6.180120804730742,2.181125269319398,10.179116340142086
Al Haouz,Marrakech-Safi,2033,9,5.849028323250114,1.9522921497144838,9.745764496785744
Al Haouz,Marrakech-Safi,2033,10,6.17741773887386,2.0388198284315537,10.316015649316167
Al Haouz,Marrakech-Safi,2033,11,6.083857169629472,1.9099319783871174,10.257782360871827
Al Haouz,Marrakech-Safi,2033,12,6.966142247616232,2.61756799514421,11.314716500088254
Al Haouz,Marrakech-Safi,2034,1,7.025976654474708,2.539713841744355,11.512239467205061
Al Haouz,Marrakech-Safi,2034,2,7.3244141380322105,2.6532407009211116,11.99558757514331
Al Haouz,Marrakech-Safi,2034,3,8.417187462153803,3.3005911909222707,13.533783733385336
Al Haouz,Marrakech-Safi,2034,4,8.035896976990738,3.061152590562833,13.010641363418642
Al Haouz,Marrakech-Safi,2034,5,7.833517232422029,2.9334627509255258,12.733571713918533
Al Haouz,Marrakech-Safi,2034,6,7.397677961120986,2.8252371269079246,11.970118795334049
Al Haouz,Marrakech-Safi,2034,7,6.323026650466733,2.2238297245548706,10.422223576378595
Al Haouz,Marrakech-Safi,2034,8,6.046338004621562,2.116205507854413,9.976470501388711
Al Haouz,Marrakech-Safi,2034,9,5.751208918165937,1.8803584860023905,9.622059350329483
Al Haouz,Marrakech-Safi,2034,10,5.9753054180240355,1.9141204254757236,10.036490410572348
Al Haouz,Marrakech-Safi,2034,11,6.361301992795118,2.053732032524346,10.66887195306589
Al Haouz,Marrakech-Safi,2034,12,7.516232229827255,2.9251685253445396,12.10729593430997
Al Haouz,Marrakech-Safi,2035,1,7.518862555904482,2.784558958280611,12.253166153528353
Al Haouz,Marrakech-Safi,2035,2,8.086260431891303,3.0941376866178887,13.078383177164717
Al Haouz,Marrakech-Safi,2035,3,9.186754011595612,3.7864327180382125,14.58707530515301
Al Haouz,Marrakech-Safi,2035,4,8.4709241516911,3.327263418570702,13.6145848848115
Al Haouz,Marrakech-Safi,2035,5,7.776805506432791,2.898304302332847,12.655306710532734
Al Haouz,Marrakech-Safi,2035,6,7.266085828016585,2.756760488457383,11.775411167575788
Al Haouz,Marrakech-Safi,2035,7,6.255479587382497,2.240797730737694,10.270161444027298
Al Haouz,Marrakech-Safi,2035,8,6.180150184403263,2.1811521258473476,10.179148242959178
Al Haouz,Marrakech-Safi,2035,9,5.851682065464192,1.9539095075162347,9.749454623412149
Al Haouz,Marrakech-Safi,2035,10,6.177406981220998,2.03881058821366,10.316003374228337
Al Haouz,Marrakech-Safi,2035,11,6.0605895613569105,1.8975366927996271,10.223642429914193
Al Haouz,Marrakech-Safi,2035,12,7.450855803285886,3.0216777548906775,11.880033851681095
Al Haouz,Marrakech-Safi,2036,1,7.150587604474566,2.638819562105896,11.662355646843237
Al Haouz,Marrakech-Safi,2036,2,7.334282289061899,2.6581466322424507,12.010417945881347
Al Haouz,Marrakech-Safi,2036,3,8.431957043283901,3.3099917705792015,13.5539223159886
Al Haouz,Marrakech-Safi,2036,4,8.047646221364579,3.068219264918823,13.027073177810333
Al Haouz,Marrakech-Safi,2036,5,7.834932769047895,2.9347026570668415,12.735162881028948
Al Haouz,Marrakech-Safi,2036,6,7.388738022529751,2.819526891454929,11.957949153604574
Al Haouz,Marrakech-Safi,2036,7,6.339719476230903,2.2305391752398975,10.448899777221909
Al Haouz,Marrakech-Safi,2036,8,6.043433315413103,2.1151036896124733,9.971762941213733
Al Haouz,Marrakech-Safi,2036,9,5.750848695225899,1.880081493978258,9.62161589647354
Al Haouz,Marrakech-Safi,2036,10,5.974221067471928,1.9131974168229045,10.03524471812095
Al Haouz,Marrakech-Safi,2036,11,6.361431310279682,2.053919845262234,10.668942775297129
Al Haouz,Marrakech-Safi,2036,12,7.870006648182985,3.230213192071484,12.509800104294484
Al Haouz,Marrakech-Safi,2037,1,7.641945550040823,2.891812654248662,12.392078445832984
Al Haouz,Marrakech-Safi,2037,2,8.104277548772233,3.1076118406922495,13.100943256852215
Al Haouz,Marrakech-Safi,2037,3,9.185787864367986,3.785572362419008,14.586003366316966
Al Haouz,Marrakech-Safi,2037,4,8.505173426968966,3.349451175829352,13.66089567810858
Al Haouz,Marrakech-Safi,2037,5,7.777392584176537,2.8988178240375353,12.655967344315538
Al Haouz,Marrakech-Safi,2037,6,7.257174708167742,2.751044724075217,11.763304692260267
Al Haouz,Marrakech-Safi,2037,7,6.255605666522095,2.240904409544809,10.270306923499382
Al Haouz,Marrakech-Safi,2037,8,6.179197923360457,2.181680498343597,10.176715348377316
Al Haouz,Marrakech-Safi,2037,9,5.8513816082087775,1.9536437389069792,9.749119477510575
Al Haouz,Marrakech-Safi,2037,10,6.176333388321751,2.0378938017446417,10.314772974898862
Al Haouz,Marrakech-Safi,2037,11,6.050640279841303,1.8941885026096905,10.207092057072915
Al Haouz,Marrakech-Safi,2037,12,7.481327014878316,3.0479852279071125,11.914668801849519
Al Haouz,Marrakech-Safi,2038,1,7.243320152073674,2.705275941167417,11.781364362979932
Al Haouz,Marrakech-Safi,2038,2,7.35178341540515,2.6733583694670084,12.03020846134329
Al Haouz,Marrakech-Safi,2038,3,8.430454083175745,3.3086618980338125,13.552246268317678
Al Haouz,Marrakech-Safi,2038,4,8.052118470565599,3.0712742289792585,13.032962712151939
Al Haouz,Marrakech-Safi,2038,5,7.834623570938077,2.934432650320648,12.734814491555506
Al Haouz,Marrakech-Safi,2038,6,7.389839059054686,2.8204831262496457,11.959194991859725
Al Haouz,Marrakech-Safi,2038,7,6.336555766504942,2.229251547914534,10.44385998509535
Al Haouz,Marrakech-Safi,2038,8,6.047623352384858,2.1186536324822898,9.976593072287425
Al Haouz,Marrakech-Safi,2038,9,5.75097686600702,1.880146701536979,9.621807030477061
Al Haouz,Marrakech-Safi,2038,10,5.9742464157855455,1.913219095259195,10.035273736311897
Al Haouz,Marrakech-Safi,2038,11,6.319803735973176,2.029540308946901,10.610067162999451
Al Haouz,Marrakech-Safi,2038,12,7.730957355861489,3.1110394009001103,12.350875310822868
Al Haouz,Marrakech-Safi,2039,1,7.706791032318539,2.9348092080895487,12.478772856547529
Al Haouz,Marrakech-Safi,2039,2,8.065562854867537,3.0889874957927566,13.042138213942316
Al Haouz,Marrakech-Safi,2039,3,9.184900311637714,3.7847817246401334,14.585018898635294
Al Haouz,Marrakech-Safi,2039,4,8.509665602117456,3.3525697778103343,13.666761426424578
Al Haouz,Marrakech-Safi,2039,5,7.777391935785653,2.898817253326609,12.655966618244697
Al Haouz,Marrakech-Safi,2039,6,7.258122650421041,2.751866770969471,11.76437852987261
Al Haouz,Marrakech-Safi,2039,7,6.251350978112387,2.238605302617626,10.264096653607147
Al Haouz,Marrakech-Safi,2039,8,6.179646617824561,2.1817298887392615,10.17756334690986
Al Haouz,Marrakech-Safi,2039,9,5.851434726268631,1.953688818799141,9.74918063373812
Al Haouz,Marrakech-Safi,2039,10,6.176371913251439,2.037926855359677,10.314816971143202
Al Haouz,Marrakech-Safi,2039,11,6.018551933857992,1.8733073276571623,10.163796540058822
Al Haouz,Marrakech-Safi,2039,12,7.12468314201178,2.7378644009732342,11.511501883050325
Al Haouz,Marrakech-Safi,2040,1,7.241811551366583,2.703961281163714,11.779661821569452
Al Haouz,Marrakech-Safi,2040,2,7.285106195279558,2.643159968809445,11.927052421749671
Al Haouz,Marrakech-Safi,2040,3,8.429028987723424,3.3074058867340552,13.550652088712791
Al Haouz,Marrakech-Safi,2040,4,8.052195081625612,3.071341194406137,13.033048968845087
Al Haouz,Marrakech-Safi,2040,5,7.8348282407070435,2.9346127576373373,12.73504372377675
Al Haouz,Marrakech-Safi,2040,6,7.389860021623069,2.8205013969499335,11.959218646296204
Al Haouz,Marrakech-Safi,2040,7,6.163969091298531,2.1307342504211473,10.197203932175915
Al Haouz,Marrakech-Safi,2040,8,6.045325579929032,2.117112356221884,9.97353880363618
Al Haouz,Marrakech-Safi,2040,9,5.6664244155201215,1.829290476271301,9.503558354768941
Al Haouz,Marrakech-Safi,2040,10,5.970851200414422,1.9111976452346635,10.03050475559418
Al Haouz,Marrakech-Safi,2040,11,6.32899570943648,2.035471567790461,10.6225198510825
Al Haouz,Marrakech-Safi,2040,12,7.37719743321494,2.8076509219094916,11.946743944520389
Al Haouz,Marrakech-Safi,2041,1,7.60915836695042,2.849620508092846,12.368696225807994
Al Haouz,Marrakech-Safi,2041,2,8.131735955099575,3.127052307880798,13.136419602318352
Al Haouz,Marrakech-Safi,2041,3,9.282290590417368,3.8476116050876215,14.716969575747115
Al Haouz,Marrakech-Safi,2041,4,8.514499212213154,3.3560218611408663,13.672976563285442
Al Haouz,Marrakech-Safi,2041,5,7.792583713249334,2.908224341846604,12.676943084652063
Al Haouz,Marrakech-Safi,2041,6,7.284502012534293,2.767790910992618,11.801213114075969
Al Haouz,Marrakech-Safi,2041,7,6.098432416688222,2.1543415619814166,10.042523271395027
Al Haouz,Marrakech-Safi,2041,8,6.026783400513497,2.097828212896643,9.955738588130352
Al Haouz,Marrakech-Safi,2041,9,5.5604274165761165,1.7834793056751987,9.337375527477034
Al Haouz,Marrakech-Safi,2041,10,5.87170806550696,1.8472314960216156,9.896184634992304
Al Haouz,Marrakech-Safi,2041,11,5.992418627369183,1.8549562592568902,10.129880995481475
Al Haouz,Marrakech-Safi,2041,12,7.018292868390236,2.646432812020774,11.390152924759697
Al Haouz,Marrakech-Safi,2042,1,7.152893028697663,2.6243438300091055,11.68144222738622
Al Haouz,Marrakech-Safi,2042,2,7.368070534418446,2.6834868936997536,12.052654175137139
Al Haouz,Marrakech-Safi,2042,3,8.450029266891455,3.323404944612979,13.576653589169933
Al Haouz,Marrakech-Safi,2042,4,8.060243137581095,3.077039826817394,13.043446448344795
Al Haouz,Marrakech-Safi,2042,5,7.959647436390004,3.0125874142971822,12.906707458482824
Al Haouz,Marrakech-Safi,2042,6,7.413961504323561,2.8339925422412993,11.993930466405823
Al Haouz,Marrakech-Safi,2042,7,6.34551881345235,2.235471675041609,10.455565951863091
Al Haouz,Marrakech-Safi,2042,8,6.207609668284684,2.210514556164289,10.204704780405079
Al Haouz,Marrakech-Safi,2042,9,5.684823348010185,1.841030372325163,9.528616323695207
Al Haouz,Marrakech-Safi,2042,10,5.950579907415724,1.8974988125858854,10.003661002245563
Al Haouz,Marrakech-Safi,2042,11,6.264047652500961,1.9914399898080752,10.536655315193848
Al Haouz,Marrakech-Safi,2042,12,7.352473779984014,2.7819367441931293,11.923010815774898
Al Haouz,Marrakech-Safi,2043,1,7.532053859815184,2.788532555721332,12.275575163909036
Al Haouz,Marrakech-Safi,2043,2,8.118323575286386,3.1255408074302586,13.111106343142513
Al Haouz,Marrakech-Safi,2043,3,9.30283999469418,3.865084441842562,14.740595547545798
Al Haouz,Marrakech-Safi,2043,4,8.515215059912409,3.3566553768096545,13.673774743015162
Al Haouz,Marrakech-Safi,2043,5,7.794604214138342,2.9104835746355437,12.67872485364114
Al Haouz,Marrakech-Safi,2043,6,7.272508400090859,2.761684352567154,11.783332447614566
Al Haouz,Marrakech-Safi,2043,7,6.040682761868229,2.1218324183259845,9.959533105410474
Al Haouz,Marrakech-Safi,2043,8,5.963203467402085,2.063551239072045,9.862855695732126
Al Haouz,Marrakech-Safi,2043,9,5.560000320562753,1.783119674522725,9.33688096660278
Al Haouz,Marrakech-Safi,2043,10,5.8721447831922955,1.8476042535975088,9.896685312787081
Al Haouz,Marrakech-Safi,2043,11,6.003161552564974,1.8619084896201157,10.144414615509831
Al Haouz,Marrakech-Safi,2043,12,6.894396168588518,2.537625518362029,11.251166818815006
Al Haouz,Marrakech-Safi,2044,1,7.162784492157867,2.6304506272031745,11.695118357112559
Al Haouz,Marrakech-Safi,2044,2,7.415852244707723,2.7230430475897007,12.108661441825745
Al Haouz,Marrakech-Safi,2044,3,8.418746804496712,3.3063838865253654,13.531109722468058
Al Haouz,Marrakech-Safi,2044,4,8.056037859360828,3.0743550828909525,13.037720635830702
Al Haouz,Marrakech-Safi,2044,5,7.9594952546189,3.0124532503904575,12.906537258847342
Al Haouz,Marrakech-Safi,2044,6,7.414009257952659,2.834117775959916,11.993900739945403
Al Haouz,Marrakech-Safi,2044,7,6.345383884437302,2.2354007803471116,10.455366988527492
Al Haouz,Marrakech-Safi,2044,8,6.210024210903492,2.212036794068799,10.208011627738184
Al Haouz,Marrakech-Safi,2044,9,5.684428770580164,1.8406971623588526,9.528160378801475
Al Haouz,Marrakech-Safi,2044,10,5.951016964920646,1.8978723140454177,10.004161615795873
Al Haouz,Marrakech-Safi,2044,11,6.267617385585276,1.99394407009666,10.541290701073892
Al Haouz,Marrakech-Safi,2044,12,7.24008693758081,2.667706265036128,11.812467610125491
Al Haouz,Marrakech-Safi,2045,1,7.5843293000403955,2.8341361683902164,12.334522431690575
Al Haouz,Marrakech-Safi,2045,2,8.194771041063923,3.186604011278061,13.202938070849786
Al Haouz,Marrakech-Safi,2045,3,9.262350834446721,3.839050394878339,14.685651274015104
Al Haouz,Marrakech-Safi,2045,4,8.514115641103494,3.355796007076286,13.672435275130702
Al Haouz,Marrakech-Safi,2045,5,7.7725545651367804,2.8964779095915505,12.64863122068201
Al Haouz,Marrakech-Safi,2045,6,7.255810564547228,2.749946184973317,11.76167494412114
Al Haouz,Marrakech-Safi,2045,7,6.0406262660990695,2.1218294297728706,9.95942310242527
Al Haouz,Marrakech-Safi,2045,8,5.970631877849158,2.066699440920612,9.874564314777704
Al Haouz,Marrakech-Safi,2045,9,5.560196333575999,1.7832844639085286,9.33710820324347
Al Haouz,Marrakech-Safi,2045,10,5.872129147053138,1.8475908898383944,9.89666740426788
Al Haouz,Marrakech-Safi,2045,11,6.001061188710018,1.8617474544162906,10.140374923003746
Al Haouz,Marrakech-Safi,2045,12,6.890600876873769,2.516468127544357,11.264733626203181
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2025,1,0.5648447033192794,0.0,1.352970286973064
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2025,2,0.561636704480795,0.0,1.3473736296031311
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2025,3,0.5568304092671138,0.0,1.3389734868437089
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2025,4,0.5552613899440627,0.0,1.336227768221205
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2025,5,0.5535849433422892,0.0,1.333295441250894
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2025,6,0.553488250455652,0.0,1.333129407847617
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2025,7,0.5484090940787907,0.0,1.3242297029978554
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2025,8,0.5518843977152603,0.0,1.3303201924272638
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2025,9,0.5530859102954131,0.0,1.3324214772283551
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2025,10,0.5533010884508874,0.0,1.332798035876546
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2025,11,0.5559781686140529,0.0,1.337483365979562
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2025,12,0.5666492993444372,0.0,1.3561130611326075
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2026,1,0.5648430857075915,0.0,1.352967467825768
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2026,2,0.5618619405800375,0.0,1.3477669426219971
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2026,3,0.5568304092671138,0.0,1.3389734868437089
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2026,4,0.555243566776052,0.0,1.3361966341496863
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2026,5,0.5535833204201238,0.0,1.3332925986052695
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2026,6,0.553482717436011,0.0,1.3331197361166307
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2026,7,0.5484315482939595,0.0,1.3242690492075666
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2026,8,0.5518843977152603,0.0,1.3303201924272638
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2026,9,0.5530842271436859,0.0,1.3324185465108753
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2026,10,0.5532916662383954,0.0,1.3327815459116699
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2026,11,0.5559781686140529,0.0,1.337483365979562
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2026,12,0.5666492993444372,0.0,1.3561130611326075
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2027,1,0.5646273048530837,0.0,1.352591388288837
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2027,2,0.5618911142056581,0.0,1.347817781053026
Al Hoceïma,Tanger-Tétouan-Al Hoceïma,2027,3,0.5567875458323379,0.0,1.3388986382595
