rang,Commune,Province,n_cas,suggestion_meme_province,score_meme_province,suggestion_globale,score_globale,province_suggestion_globale,cumsum_pct,DECISION_HUMAINE
961,Tifirte,Azilal,1,Tifni,0.667,Tighirt,0.714,Tiznit,90.23290758827949,
962,Tidrara,Al Haouz,1,Tisrasse,0.533,Tendrara,0.8,Jerada,90.27047332832457,
963,B.M,Béni Mellal,1,Beni Mellal,0.286,Boumia,0.444,Midelt,90.30803906836965,
964,B.Louta,Nador,1,Bouarg,0.615,Louta,0.833,Al Hoceïma,90.34560480841472,
965,B.Elain,Chefchaouen,1,Bni Selmane,0.556,Belfaa,0.615,Chtouka-Aït Baha,90.3831705484598,
966,Trifa II,Berkane,1,Saidia,0.286,Tifariti,0.75,Es-Semara,90.42073628850488,
967,Tozrigutte,Tinghir,1,Outerbat,0.444,Tizguite,0.667,Ifrane,90.45830202854997,
968,Touilaa,Tétouan,1,Tétouan,0.571,Toulal,0.769,Meknès,90.49586776859505,
969,Touibla,Tétouan,1,Tétouan,0.571,Toulal,0.769,Meknès,90.53343350864012,
970,Touelaa,Tétouan,1,Oued Laou,0.625,Toufelaazt,0.824,Chtouka-Aït Baha,90.5709992486852,
971,Tnine el ouleja,Taounate,1,Ras El Oued,0.538,Tnine Amellou,0.714,Sidi Ifni,90.60856498873028,
972,Tnin Ait Rkha,Tiznit,1,Ait Erkha,0.727,Ait Erkha,0.727,Tiznit,90.64613072877536,
973,Tmaloust,Ouezzane,1,Masmouda,0.5,Tamaloukte,0.778,Taroudant,90.68369646882043,
974,Tlat louta,Nador,1,Bni Sidel Louta,0.56,Tazouta,0.706,Sefrou,90.72126220886551,
975,Tlat Lamzam,Azilal,1,Ait Blal,0.421,Nzalat Laadam,0.667,Rehamna,90.7588279489106,
976,Tizki Akesri Tamraght,Agadir-Ida Ou Tanane,1,Aqesri,0.37,Sidi Ali Labrahla,0.526,Rehamna,90.79639368895567,
977,Tizi Oussli,Taza,1,Oued Amlil,0.381,Tizi Ouzli,0.857,Driouch,90.83395942900076,
978,Tislite,Azilal,1,Tisqi,0.667,Tlite,0.833,Ouarzazate,90.87152516904582,
979,Azou,Tinghir,1,Assoul,0.6,Azrou,0.889,Ifrane,90.9090909090909,
980,Azlaf,Nador,1,Al Aroui,0.462,Azla,0.889,Tétouan,90.94665664913599,
981,Aychtoume,Taounate,1,Taounate,0.471,Chtouka,0.625,El Jadida,90.98422238918107,
982,Zouagha,Fès,1,Louadaine,0.5,Ounagha,0.857,Essaouira,91.02178812922615,
983,Zerhounia,Meknès,1,Ouislane,0.353,El Hagounia,0.7,Es-Semara,91.05935386927122,
984,Zelten,Essaouira,1,Tahelouante,0.471,Zerkten,0.769,Al Haouz,91.0969196093163,
985,Zeagngan,Nador,1,Zeghanghane,0.737,Zaggota,0.667,Sidi Kacem,91.13448534936138,
986,Zaouite ait Ishaq,Khénifra,1,Aït Ishaq,0.692,Aït Ishaq,0.692,Khénifra,91.17205108940647,
987,Zaouia S K,Tétouan,1,Zaouiat Sidi Kacem,0.714,Zaouiat Sidi Kacem,0.714,Tétouan,91.20961682945153,
988,Zaouia Nezzaghia,Settat,1,Oulad Sghir,0.519,Zaouia Annahlia,0.774,Chichaoua,91.24718256949662,
989,Zagmouzne,Taroudant,1,Talgjount,0.556,Zagmouzen,0.889,Al Haouz,91.2847483095417,
990,Zaazaa,Larache,1,Zaaroura,0.571,Azzaba,0.5,Sefrou,91.32231404958678,
991,Z.S.A.Kader,Al Hoceïma,1,Zouaiat sidi Abdelkader,0.471,Saka,0.533,Guercif,91.35987978963186,
992,Z'Rarka,Taounate,1,Zarkat,0.769,Zrarda,0.769,Taza,91.39744552967693,
993,Z'Mamra,Taounate,1,Zarkat,0.615,Zemamra,0.857,Sidi Bennour,91.43501126972201,
994,Z .cheikh,Béni Mellal,1,Ouled Yaïch,0.3,Zaouiat Cheikh,0.696,Khénifra,91.4725770097671,
995,Wawirzagh,Azilal,1,Ouaouizaght,0.6,Ouaouizaght,0.6,Azilal,91.51014274981218,
996,Urbaine,Chefchaouen,1,Bni Selmane,0.444,Barkine,0.714,Taza,91.54770848985726,
997,Trik Alouahda,Taza,1,Tahla,0.444,Tabouda,0.6,Chefchaouen,91.58527422990232,
998,Aolos,Taroudant,1,Aoulouz,0.667,Aoulouz,0.667,Taroudant,91.6228399699474,
999,Anamer,Taroudant,1,Argana,0.5,Ameur,0.727,Salé,91.66040570999249,
1000,Amsernat,Agadir-Ida Ou Tanane,1,Tamri,0.462,Ternata,0.667,Zagora,91.69797145003757,
1001,Amkhlij,Al Haouz,1,Assaki,0.462,Mkhalif,0.714,Safi,91.73553719008264,
1002,Amdnagh,Tinghir,1,Tinghir,0.429,Madagh,0.769,Berkane,91.77310293012772,
1003,Amallal,Chefchaouen,1,Amtar,0.5,Tamallalt,0.875,El Kelâa des Sraghna,91.8106686701728,
1004,Alwafae,Larache,1,Larache,0.429,Ahlaf,0.667,Benslimane,91.84823441021788,
1005,Alquods,Taza,1,Galdamane,0.375,Aquermoud,0.625,Essaouira,91.88580015026297,
1006,Alquds,Agadir-Ida Ou Tanane,1,Aqesri,0.5,Al Oued,0.615,Chefchaouen,91.92336589030803,
1007,Alqods,Taza,1,Galdamane,0.4,Al Oued,0.615,Chefchaouen,91.96093163035312,
1008,ait aliyahya,Tinghir,1,Aït Hani,0.6,Ait Yahya,0.857,Midelt,91.9984973703982,
1009,ait aatab,Azilal,1,Ait Ouaarda,0.7,Ait Taleb,0.778,Rehamna,92.03606311044328,
1010,ainzora,Nador,1,Zaïo,0.545,Aïn Zohra,0.875,Driouch,92.07362885048835,
1011,ain chaib,Taroudant,1,Lamhadi,0.5,Ain Chair,0.889,Figuig,92.11119459053343,
1012,agouti,Tinghir,1,Assoul,0.5,Aghouatim,0.8,Al Haouz,92.14876033057851,
1013,Zoualet,Meknès,1,Toulal,0.615,Toualet,0.857,Settat,92.1863260706236,
1014,Al qods,Taza,1,Bab Boudir,0.471,Al Oued,0.714,Chefchaouen,92.22389181066868,
1015,Al qods,Nador,1,Al Aroui,0.533,Al Oued,0.714,Chefchaouen,92.26145755071374,
1016,Al masjid,Nador,1,Al Aroui,0.588,Al Mahbass,0.632,Assa-Zag,92.29902329075883,
1017,Al Wahda,Taza,1,Outat El Haj,0.4,Lahdar,0.714,Youssoufia,92.3365890308039,
1018,Al Boustane,Meknès,1,Dar Oum Soltane,0.692,Al Ouidane,0.762,Marrakech,92.37415477084899,
1019,Akdim,Tinghir,1,Ouaklim,0.667,Aklim,0.8,Berkane,92.41172051089407,
1020,Akch hsiya,Tinghir,1,Aït Hani,0.444,Lakhsas,0.588,Tiznit,92.44928625093914,
1021,Aity wassif,Tinghir,1,Ait Ouassif,0.818,Ait Ouassif,0.818,Tinghir,92.48685199098422,
1022,ait boyoysef,Tinghir,1,Ait Ouassif,0.609,Ait Haddou Youssef,0.667,Taroudant,92.5244177310293,
1023,ait boyousef,Tinghir,1,Ait Youl,0.7,Ait Haddou Youssef,0.733,Taroudant,92.56198347107438,
1024,ait bouyossef,Tinghir,1,Ait Ouassif,0.75,Ait Haddou Youssef,0.774,Taroudant,92.59954921111945,
1025,ait boulmane,Tinghir,1,Ait Youl,0.7,Ait Boubidmane,0.846,El Hajeb,92.63711495116453,
1026,ait boubker,Tinghir,1,Ait Youl,0.632,Sidi Boubker,0.783,Oujda-Angad,92.67468069120962,
1027,ait bouallal,Tinghir,1,Ait Youl,0.7,Ait Ouallal,0.957,Zagora,92.7122464312547,
1028,ait amer,Tinghir,1,Aït Elfarsi,0.632,Aït Kamra,0.824,Al Hoceïma,92.74981217129978,
1029,ait alouane,Tinghir,1,Ait Ouassif,0.636,Zaïtoune,0.737,Tétouan,92.78737791134485,
1030,ait ziad,Tinghir,1,Aït Hani,0.625,Ait Said,0.75,Essaouira,92.82494365138993,
1031,ait zelten,Essaouira,1,Tahelouante,0.476,Ait El Man,0.7,Boulemane,92.86250939143501,
1032,ait tazrine,Tinghir,1,Aït Hani,0.632,Ait Zineb,0.8,Ouarzazate,92.9000751314801,
1033,ait tazarin,Tinghir,1,Aït Elfarsi,0.636,Tazarine,0.737,Taza,92.93764087152518,
1034,ait sakri,Tinghir,1,Aït Hani,0.706,Ait Said,0.824,Essaouira,92.97520661157024,
1035,ait ouglif,Tinghir,1,Ait Youl,0.778,Ait Youl,0.778,Tinghir,93.01277235161533,
1036,ait oglif,Tinghir,1,Ait Youl,0.706,Aglif,0.714,Essaouira,93.05033809166041,
1037,ait messoud,Tinghir,1,Ait Youl,0.632,Ait Melloul,0.727,Inezgane-Aït Melloul,93.08790383170549,
1038,ait mahdi,Tinghir,1,Aït Hani,0.706,Ait Mait,0.824,Driouch,93.12546957175056,
1039,ait idit,Tinghir,1,Aït Hani,0.625,Ait Said,0.75,Essaouira,93.16303531179564,
1040,ait iaala,Tinghir,1,Aït Elfarsi,0.5,Ait Iaaza,0.889,Taroudant,93.20060105184072,
1041,ait hmoudene,Tinghir,1,Ait Youl,0.6,Ait Mimoune,0.783,Khemisset,93.2381667918858,
1042,ait hmed,Tinghir,1,Aït Hani,0.625,Ait M'Hamed,0.842,Azilal,93.27573253193088,
1043,ait hdouch,Tinghir,1,Ait Youl,0.667,Ait Daoud,0.737,Essaouira,93.31329827197595,
1044,Alhouda Bloc B N° 545,Agadir-Ida Ou Tanane,1,Ida Ou Kazzou,0.303,El Koudia El Beida,0.474,Taroudant,93.35086401202103,
1045,Albassatine,Meknès,1,Mrhassiyine,0.545,Al Bahraoyine,0.667,Tanger-Assilah,93.38842975206612,
1046,Ait s jbel,Tinghir,1,Ait Sedrate Jbel El Oulia,0.571,Bni Sidel Jbel,0.667,Nador,93.4259954921112,
1047,Ait moussa,Zagora,1,Ait Ouallal,0.667,Sidi Moussa,0.762,El Kelâa des Sraghna,93.46356123215628,
1048,Ait mahdi,Tinghir,1,Aït Hani,0.706,Ait Mait,0.824,Driouch,93.50112697220135,
1049,Ait maala,Azilal,1,Ait Blal,0.706,Ait Mzal,0.824,Chtouka-Aït Baha,93.53869271224643,
1050,Ait kassi ouali,Tinghir,1,Ait Ouassif,0.615,Aït Youssef Ou Ali,0.727,Al Hoceïma,93.57625845229151,
1051,Ait kassi,Tinghir,1,Ait Ouassif,0.8,Ait Ouassif,0.8,Tinghir,93.6138241923366,
1052,Ait hamoyahya,Tinghir,1,Aït Hani,0.571,Ait Yahya,0.818,Midelt,93.65138993238166,
1053,Ait hamou yahya,Boulemane,1,Almis Marmoucha,0.533,Ait Yahya,0.75,Midelt,93.68895567242674,
1054,Ait halli ait Daoud,Khemisset,1,Sebt Aït Rahou,0.545,Ait Sidi Daoud,0.727,Marrakech,93.72652141247183,
1055,Ait hadouch,Tinghir,1,Ait Youl,0.632,Ait Hammou,0.762,Rehamna,93.76408715251691,
1056,amejjaw,Driouch,1,Amejjaou,0.8,Amejjaou,0.8,Driouch,93.80165289256199,
1057,amdnagh,Tinghir,1,Tinghir,0.429,Madagh,0.769,Berkane,93.83921863260706,
1058,amassine tondout,Tinghir,1,Assoul,0.455,Imintanoute,0.593,Chichaoua,93.87678437265214,
1059,alouahda,Taza,1,Oulad Zbair,0.526,Lounasda,0.75,El Kelâa des Sraghna,93.91435011269722,
1060,almasjid,Nador,1,Al Aroui,0.5,Lamssid,0.667,Boujdour,93.9519158527423,
1061,aitali oyahya,Tinghir,1,Aït Hani,0.476,Ait Yahya,0.818,Midelt,93.98948159278739,
1062,booujediane,Larache,1,Souaken,0.444,Bou Jedyane,0.818,Ouezzane,94.02704733283245,
1063,bohrou,Tinghir,1,Bou Azmou,0.533,Bouhlou,0.769,Taza,94.06461307287753,
1064,bni enssar,Agadir-Ida Ou Tanane,1,Aziar,0.4,Beni Ansar,0.8,Nador,94.10217881292262,
1065,bizamame,Ouarzazate,1,Ouarzazate,0.444,Bir Tamtam,0.667,Sefrou,94.1397445529677,
1066,bin jradi,Taza,1,Bab Boudir,0.421,Bir Jdid,0.706,Nouaceur,94.17731029301277,
1067,bibane,Taounate,1,El Bibane,0.8,El Bibane,0.8,Taounate,94.21487603305785,
1068,beni bouyafrour,Nador,1,Bni Bouifrou,0.815,Bni Bouifrou,0.815,Nador,94.25244177310293,
1069,ben souda,Fès,1,Ain Bou Ali,0.5,Bni Oual,0.706,Ouezzane,94.29000751314801,
1070,bani Saden,Sefrou,1,Aït Seghrouchen,0.48,Bni Said,0.778,Tétouan,94.3275732531931,
1071,bab zitouba,Taza,1,Bab Marzouka,0.696,Bab Tiouka,0.762,Sidi Kacem,94.36513899323816,
1072,bab merzk,Taza,1,Bab Marzouka,0.762,Bab Marzouka,0.762,Taza,94.40270473328324,
1073,"b,s,louta",Nador,1,Selouane,0.588,Louta,0.714,Al Hoceïma,94.44027047332833,
1074,arroui,Nador,1,Al Aroui,0.714,Azrou,0.727,Ifrane,94.47783621337341,
1075,anonizme,Tinghir,1,Alnif,0.462,Tagounite,0.588,Zagora,94.51540195341848,
1076,amsa,Tétouan,1,Azla,0.5,Assa,0.75,Assa-Zag,94.55296769346356,
1077,Ait sedrat jbel,Tinghir,1,Ait Sedrate Jbel El Oulia,0.75,Ait Sedrate Jbel El Oulia,0.75,Tinghir,94.59053343350864,
1078,Ait gmat,Tinghir,1,Aït Hani,0.625,Ait Mait,0.875,Driouch,94.62809917355372,
1079,Ait boyoussef,Tinghir,1,Ait Ouassif,0.75,Ait Haddou Youssef,0.774,Taroudant,94.6656649135988,
1080,Ait amar ouissa,Tinghir,1,Ait Ouassif,0.615,Aït Kamra,0.583,Al Hoceïma,94.70323065364387,
1081,Ait ali imider,Tinghir,1,Imider,0.6,Ait Amira,0.696,Inezgane-Aït Melloul,94.74079639368895,
1082,Ait aabou,Tinghir,1,Ait Youl,0.706,Ait Daoud,0.778,Essaouira,94.77836213373403,
1083,Ait Tisslit,Béni Mellal,1,Ait Ouqabli,0.545,Tissint,0.667,Tata,94.81592787377912,
1084,Ait Tislit,Béni Mellal,1,Ait Ouqabli,0.571,Ait Tamlil,0.7,Azilal,94.8534936138242,
1085,Ait Sdrat Shel Charqia,Ouarzazate,1,Skoura Ahl El Oust,0.4,Ait Sedrate Sahl Charkia,0.87,Tinghir,94.89105935386927,
1086,Ait Sdrat Ghrbia,Ouarzazate,1,Ait Oumdis,0.385,Ait Sedrate Sahl El Gharbia,0.744,Tinghir,94.92862509391435,
1087,centre,El Kelâa des Sraghna,1,Zemrane,0.462,Metrane,0.615,Sidi Bennour,94.96619083395943,
1088,bouzlne,Taza,1,Bouyablane,0.706,Boulemane,0.75,Boulemane,95.00375657400451,
1089,bouramana,Driouch,1,Ourdana,0.75,Ouaoumana,0.778,Khénifra,95.04132231404958,
1090,bouqorra,Ouezzane,1,Kalaat Booqorra,0.609,Bouskoura,0.706,Nouaceur,95.07888805409466,
1091,boujdiane,Larache,1,Souaken,0.5,Bou Jedyane,0.8,Ouezzane,95.11645379413974,
1092,boujdian,Larache,1,Souaken,0.533,Oujda,0.769,Oujda-Angad,95.15401953418483,
1093,bouachiba,Azilal,1,Ouaoula,0.5,Boughriba,0.778,Berkane,95.19158527422991,
1094,hdida,Tinghir,1,Tinejdad,0.462,Haddada,0.667,Kénitra,95.22915101427498,
1095,hay dari,Agadir-Ida Ou Tanane,1,Tadrart,0.533,Had Dra,0.667,Essaouira,95.26671675432006,
1096,harmomou,Sefrou,1,Ahermoumou,0.778,Ahermoumou,0.778,Sefrou,95.30428249436514,
1097,harmomo,Sefrou,1,Ahermoumou,0.706,Ahermoumou,0.706,Sefrou,95.34184823441022,
1098,hamria,Taounate,1,Zarkat,0.5,Lamrija,0.769,Guercif,95.3794139744553,
1099,hamria,Ouezzane,1,Lamrabih,0.571,Lamrija,0.769,Guercif,95.41697971450037,
1100,had mssila,Taza,1,Msila,0.667,H'Ssyia,0.706,Zagora,95.45454545454545,
1101,ghorm El Alem,Béni Mellal,1,Foum El Anceur,0.593,Laghoualem,0.609,Benslimane,95.49211119459054,
1102,ghigou,Sefrou,1,Aït Seghrouchen,0.381,Guigou,0.833,Boulemane,95.52967693463562,
1103,farkhana,Nador,1,Arekmane,0.625,Argana,0.714,Taroudant,95.56724267468068,
1104,dépisté à azrou,Larache,1,Rissana Janoubia,0.452,Ait Sebaa Lajrouf,0.438,Ifrane,95.60480841472577,
1105,dr doultma,Essaouira,1,Sidi Boulaalam,0.5,Dar Oum Soltane,0.64,Meknès,95.64237415477085,
1106,dr Afra,Ouarzazate,1,Afra,0.727,Afra,0.727,Ouarzazate,95.67993989481593,
1107,douar ain sora,Taounate,1,Oulad Daoud,0.48,Oulad Ali Mansour,0.645,Chefchaouen,95.71750563486101,
1108,douar OUDAD,Taounate,1,Oulad Daoud,0.636,Ouaoula,0.667,Azilal,95.75507137490608,
1109,dalas,Béni Mellal,1,Dir El Ksiba,0.235,Dakhla,0.727,Oued Ed-Dahab,95.79263711495116,
1110,Ait Iaala,Tinghir,1,Aït Elfarsi,0.5,Ait Iaaza,0.889,Taroudant,95.83020285499624,
1111,Ait Guirte,Azilal,1,Ait Taguella,0.636,Ait Ourir,0.737,Marrakech,95.86776859504133,
1112,Ait Guirt,Azilal,1,Ait Ouaarda,0.6,Ait Ourir,0.778,Marrakech,95.90533433508641,
1113,Ait Abou,Khemisset,1,Ait Ikkou,0.706,Ait Daoud,0.824,Essaouira,95.94290007513148,
1114,Ainjamaa,Meknès,1,Aïn Orma,0.625,Ain Jemaa,0.824,Sidi Kacem,95.98046581517656,
1115,Ainchgag,Sefrou,1,Ain Timguenai,0.476,Ain Cheggag,0.842,Fès,96.01803155522164,
1116,AinDoreij,Ouezzane,1,Ain Dfali,0.556,Adrej,0.714,Boulemane,96.05559729526672,
1117,Ain Taoujtat,El Hajeb,1,Ait Boubidmane,0.462,Ain Taoujdate,0.88,Moulay Yacoub,96.09316303531179,
1118,Ain K ara,Moulay Yacoub,1,Ain Taoujdate,0.545,Ain Kansra,0.842,Fès,96.13072877535687,
1119,ighmnigrane,Tinghir,1,Tinghir,0.556,Ighzrane,0.737,Taza,96.16829451540195,
1120,igherme,Taroudant,1,Irherm,0.769,Irherm,0.769,Taroudant,96.20586025544704,
1121,igermaouas,Driouch,1,Amejjaou,0.444,Ijarmaouas,0.8,Al Hoceïma,96.24342599549212,
1122,idaogaylat,Taroudant,1,Ida Ou Gailal,0.696,Ida Ou Gailal,0.696,Taroudant,96.28099173553719,
1123,ibrghosne,Tinghir,1,Tinghir,0.375,Tighedouine,0.6,Al Haouz,96.31855747558227,
1124,iazanenn,Nador,1,Iaazzanene,0.778,Iaazzanene,0.778,Nador,96.35612321562735,
1125,iatachne,Tinghir,1,Aït Hani,0.375,Tafetachte,0.667,Essaouira,96.39368895567243,
1126,laksir,El Hajeb,1,Iqaddar,0.308,Laqsir,0.833,Moulay Yacoub,96.4312546957175,
1127,lagnat,Béni Mellal,1,Oulad Gnaou,0.588,Lagnadiz,0.714,Khouribga,96.46882043576258,
1128,kolla,Larache,1,Souk Tolba,0.533,Kechoula,0.615,Chichaoua,96.50638617580766,
1129,kella,Tinghir,1,Toudgha El Oulia,0.381,Mellila,0.667,Benslimane,96.54395191585274,
1130,karia ba med,Taounate,1,Ras El Oued,0.435,Karia Ba Mohamed,0.857,Moulay Yacoub,96.58151765589783,
1131,karia ba ahmd,Taounate,1,Aïn Aïcha,0.455,Karia Ba Mohamed,0.828,Moulay Yacoub,96.6190833959429,
1132,jnan ward,Fès,1,Ain Kansra,0.421,Ain Harrouda,0.571,Médiouna,96.65664913598798,
1133,jmaat abdellah,Al Haouz,1,Tameslouht,0.167,Ait Abdellah,0.846,Chtouka-Aït Baha,96.69421487603306,
1134,izourka,Tinghir,1,Outerbat,0.533,Ourika,0.769,Al Haouz,96.73178061607814,
1135,imzoudar,Tinghir,1,Imider,0.571,Mzoudia,0.8,Chichaoua,96.76934635612322,
1136,imghrane,Tinghir,1,Tinghir,0.533,Ighzrane,0.875,Taza,96.80691209616829,
1137,ighrmloune,Tinghir,1,Aghbalou N'Kerdous,0.5,Tighedouine,0.667,Al Haouz,96.84447783621337,
1138,Ait Sadrat J oulioa,Tinghir,1,Ait Sedrate Jbel El Oulia,0.773,Ait Sedrate Jbel El Oulia,0.773,Tinghir,96.88204357625845,
1139,Ait Rouadi,Béni Mellal,1,Ait Ouqabli,0.762,Ait Ouadrim,0.857,Chtouka-Aït Baha,96.91960931630354,
1140,Ait Moussa Fadma,Ouarzazate,1,Ait Oumdis,0.538,Ait Ouaarda,0.741,Azilal,96.9571750563486,
1141,Ait Moumen,Taza,1,Bab Marzouka,0.455,Ait Mimoune,0.762,Khemisset,96.99474079639369,
1142,oled bouaziri,Settat,1,Oulad Abbou,0.583,Oulad Bourima,0.692,Taza,97.03230653643877,
1143,o ghalem,Settat,1,Toualet,0.533,Ouled Ghanem,0.7,Sidi Bennour,97.06987227648385,
1144,nakhla,Tétouan,1,Azla,0.6,Dakhla,0.833,Oued Ed-Dahab,97.10743801652893,
1145,my abdelkrim,Taounate,1,Moulay Ahmed Cherif,0.516,Moulay Abdelkrim,0.857,Moulay Yacoub,97.145003756574,
1146,my abdelkader,Sidi Kacem,1,Sidi Kacem,0.348,Moulay Abdelkader,0.867,Ouezzane,97.18256949661908,
1147,municipalité nador,Nador,1,Nador,0.435,Sidi Ali Ben Hamdouche,0.5,El Jadida,97.22013523666416,
1148,moujjou,Sefrou,1,Ahermoumou,0.588,Boujdour,0.667,Boujdour,97.25770097670924,
1149,moqrisat,Ouezzane,1,Brikcha,0.4,Moqrisset,0.824,Chefchaouen,97.29526671675433,
1150,mirna,Tinghir,1,Imider,0.545,Smià,0.667,Taza,97.3328324567994,
1151,mezguitem,Taza,1,El Gouzate,0.421,Mezguita,0.824,Ouarzazate,97.37039819684448,
1152,menzel,Sefrou,1,El Menzel,0.8,El Menzel,0.8,Sefrou,97.40796393688956,
1153,marnissa,Taounate,1,Tissa,0.615,Massa,0.769,Tiznit,97.44552967693464,
1154,lharte,Tinghir,1,Aït Elfarsi,0.353,Lahdar,0.667,Youssoufia,97.48309541697971,
1155,lhart,Tinghir,1,Aït Elfarsi,0.375,Lahdar,0.727,Youssoufia,97.52066115702479,
1156,lbour,Tinghir,1,Outerbat,0.462,Bourd,0.8,Al Hoceïma,97.55822689706987,
1157,lamzem,El Kelâa des Sraghna,1,Oulad Amer,0.5,Talzemt,0.615,Boulemane,97.59579263711495,
1158,Ain Chgaga,Sefrou,1,Mtarnagha,0.526,Ain Cheggag,0.857,Fès,97.63335837716004,
1159,Ai Boussalef,Taza,1,Bouyablane,0.545,Ait Ouassif,0.696,Tinghir,97.6709241172051,
1160,Aguidir,Chichaoua,1,Ait Hadi,0.533,Iguidi,0.769,Al Haouz,97.70848985725019,
1161,Agouidir,Chichaoua,1,Ighoud,0.571,Agoudim,0.8,Midelt,97.74605559729527,
1162,Aglou,Agadir-Ida Ou Tanane,1,Taghazout,0.571,Aghbalou,0.769,Khénifra,97.78362133734035,
1163,Aghwatime,Al Haouz,1,Aghouatim,0.778,Aghouatim,0.778,Al Haouz,97.82118707738543,
1164,Aghbalo K,Sefrou,1,Aghbalou Aqorar,0.667,Aghbalou,0.824,Khénifra,97.8587528174305,
1165,Agdime,Tinghir,1,Imider,0.5,Agoudim,0.769,Midelt,97.89631855747558,
1166,Agdal,Fès,1,Ain Bida,0.462,Imgdal,0.727,Al Haouz,97.93388429752066,
1167,Afellaisen,Chichaoua,1,Afalla Issen,0.818,Afalla Issen,0.818,Chichaoua,97.97145003756575,
1168,Admam,Al Hoceïma,1,Senada,0.545,Oulad Zmam,0.667,Fquih Ben Salah,98.00901577761081,
1169,Ad Sayeh,Essaouira,1,Sidi Ahmed Essayeh,0.615,Aday,0.667,Assa-Zag,98.0465815176559,
1170,Abdellah Chefchaouni,Tinghir,1,Ferkla El Oulia,0.4,Chefchaouen,0.645,Chefchaouen,98.08414725770098,
1171,omyache,Tinghir,1,Imilchil,0.4,Rouached,0.667,Fquih Ben Salah,98.12171299774606,
1172,oled mhala,Taroudant,1,Ouled Aissa,0.667,Oued Malha,0.7,Chefchaouen,98.15927873779114,
1173,oled bouchair,Settat,1,Oulad Abbou,0.583,Oulad Boughadi,0.741,Khouribga,98.19684447783621,
1174,A.D.C,Sidi Kacem,1,Sidi Kacem,0.267,Agdz,0.444,Ouarzazate,98.23441021788129,
1175,A. Taorirt,Al Hoceïma,1,Arbaa Taourirt,0.75,Taourirt,0.778,Taourirt,98.27197595792637,
1176,"A,taourirt",Al Hoceïma,1,Arbaa Taourirt,0.75,Taourirt,0.889,Taourirt,98.30954169797145,
1177,sebte tafraoutene,Taroudant,1,Tafraouten,0.741,Tafraouten,0.741,Taroudant,98.34710743801652,
1178,sais,Fès,1,Ain Kansra,0.429,Assais,0.8,Taroudant,98.3846731780616,
1179,sahel,Tiznit,1,Arbaa Sahel,0.625,Salé,0.667,Salé,98.42223891810669,
1180,saghro,Tinghir,1,Tinghir,0.462,Maghraoua,0.667,Taza,98.45980465815177,
1181,regragua,Essaouira,1,Sidi Aissa Regragui,0.519,Reggada,0.667,Tiznit,98.49737039819685,
1182,regraga,Al Haouz,1,Agafay,0.462,Reggada,0.714,Tiznit,98.53493613824192,
1183,rass lma,Nador,1,Hassi Berkane,0.476,Ras El Ma,0.824,Berkane,98.572501878287,
1184,rahouana,Nador,1,Selouane,0.5,Lahouaza,0.75,Settat,98.61006761833208,
1185,qd ben aouda,Kénitra,1,Ben Mansour,0.609,Kariat Ben Aouda,0.714,Ouezzane,98.64763335837716,
1186,ouledamghar,Driouch,1,Ourdana,0.556,Oulad Amghar,0.87,Al Hoceïma,98.68519909842225,
1187,oued fes,Fès,1,Fès,0.545,Oued Zem,0.75,Khouribga,98.72276483846731,
1188,oued Kasaba,Taounate,1,Oued Jemaa,0.667,Ouled Aissa,0.727,Taroudant,98.7603305785124,
1189,Ain Chifa,Sefrou,1,Ain Timguenai,0.545,Ain Chkef,0.778,Fès,98.79789631855748,
1190,tizitounte,Chichaoua,1,Ain Tazitounte,0.75,Tiztoutine,0.8,Driouch,98.83546205860256,
1191,tighmatine,Tinghir,1,Tilmi,0.533,Tighmi,0.75,Tiznit,98.87302779864763,
1192,tazintest,Taroudant,1,Tizi N'Test,0.8,Tizi N'Test,0.8,Taroudant,98.91059353869271,
1193,tazakhte,Tinghir,1,Taghzoute N'Ait Atta,0.357,Taznakht,0.875,Ouarzazate,98.94815927873779,
1194,taynza,Tinghir,1,Tinejdad,0.286,Taza,0.8,Taza,98.98572501878287,
1195,tassouit,Tinghir,1,Assoul,0.714,Tassousfi,0.824,Tata,99.02329075882795,
1196,tasouite,Tinghir,1,Assoul,0.571,Tagounite,0.824,Zagora,99.06085649887302,
1197,tarmouchte,Tinghir,1,Outerbat,0.444,Tabaroucht,0.8,Béni Mellal,99.0984222389181,
1198,taoujtat,El Hajeb,1,Agourai,0.533,Tazouta,0.8,Sefrou,99.13598797896319,
1199,taouima,Nador,1,Al Aroui,0.533,Touama,0.769,Marrakech,99.17355371900827,
1200,"A,Y,Ouali",Al Hoceïma,1,Rouadi,0.533,Oualili,0.625,Meknès,99.21111945905335,
1201,"A, Mediona A ,Medoina",Taounate,1,Ain Mediouna,0.545,Ain Mediouna,0.545,Taounate,99.24868519909842,
1202,A s s charkia,Tinghir,1,Ait Sedrate Sahl Charkia,0.703,Ait Sedrate Sahl Charkia,0.703,Tinghir,99.2862509391435,
1203,A s jbel,Tinghir,1,Ait Sedrate Jbel El Oulia,0.485,Bni Sidel Jbel,0.636,Nador,99.32381667918858,
1204,A S jbel sofla,Tinghir,1,Ait Sedrate Jbel El Soufla,0.7,Ait Sedrate Jbel El Soufla,0.7,Tinghir,99.36138241923366,
