rang,Commune,Province,n_cas,suggestion_meme_province,score_meme_province,suggestion_globale,score_globale,province_suggestion_globale,cumsum_pct,DECISION_HUMAINE
1202,Ain Chifa,Sefrou,1,Ain Timguenai,0.545,Ain Chkef,0.778,Fès,97.27457233980864,
1203,Ain K ara,Moulay Yacoub,1,Ain Taoujdate,0.545,Ain Kansra,0.842,Fès,97.30356625108728,
1204,Ain Taoujtat,El Hajeb,1,Ait Boubidmane,0.462,Ain Taoujdate,0.88,Moulay Yacoub,97.33256016236591,
1205,AinDoreij,Ouezzane,1,Ain Dfali,0.556,Adrej,0.714,Boulemane,97.36155407364454,
1206,Ainchgag,Sefrou,1,Ain Timguenai,0.476,Ain Cheggag,0.842,Fès,97.39054798492316,
1207,Ainjamaa,Meknès,1,Aïn Orma,0.625,Ain Jemaa,0.824,Sidi Kacem,97.41954189620179,
1208,Ait Abou,Khemisset,1,Ait Ikkou,0.706,Ait Daoud,0.824,Essaouira,97.44853580748043,
1209,Ait Guirt,Azilal,1,Ait Ouaarda,0.6,Ait Ourir,0.778,Marrakech,97.47752971875906,
1210,Ait Guirte,Azilal,1,Ait Taguella,0.636,Ait Ourir,0.737,Marrakech,97.50652363003769,
1211,imzoudar,Tinghir,1,Imider,0.571,Mzoudia,0.8,Chichaoua,97.53551754131632,
1212,izourka,Tinghir,1,Outerbat,0.533,Ourika,0.769,Al Haouz,97.56451145259496,
1213,jmaat abdellah,Al Haouz,1,Tameslouht,0.167,Ait Abdellah,0.846,Chtouka-Aït Baha,97.59350536387359,
1214,jnan ward,Fès,1,Ain Kansra,0.421,Ain Harrouda,0.571,Médiouna,97.62249927515222,
1215,karia ba ahmd,Taounate,1,Aïn Aïcha,0.455,Karia Ba Mohamed,0.828,Moulay Yacoub,97.65149318643086,
1216,karia ba med,Taounate,1,Ras El Oued,0.435,Karia Ba Mohamed,0.857,Moulay Yacoub,97.68048709770949,
1217,oued fes,Fès,1,Fès,0.545,Oued Zem,0.75,Khouribga,97.7094810089881,
1218,ouledamghar,Driouch,1,Ourdana,0.556,Oulad Amghar,0.87,Al Hoceïma,97.73847492026674,
1219,qd ben aouda,Kénitra,1,Ben Mansour,0.609,Kariat Ben Aouda,0.714,Ouezzane,97.76746883154537,
1220,lamzem,El Kelâa des Sraghna,1,Oulad Amer,0.5,Talzemt,0.615,Boulemane,97.796462742824,
1221,lbour,Tinghir,1,Outerbat,0.462,Bourd,0.8,Al Hoceïma,97.82545665410264,
1222,lhart,Tinghir,1,Aït Elfarsi,0.375,Lahdar,0.727,Youssoufia,97.85445056538127,
1223,lharte,Tinghir,1,Aït Elfarsi,0.353,Lahdar,0.667,Youssoufia,97.8834444766599,
1224,marnissa,Taounate,1,Tissa,0.615,Massa,0.769,Tiznit,97.91243838793854,
1225,menzel,Sefrou,1,El Menzel,0.8,El Menzel,0.8,Sefrou,97.94143229921717,
1226,mezguitem,Taza,1,El Gouzate,0.421,Mezguita,0.824,Ouarzazate,97.9704262104958,
1227,mirna,Tinghir,1,Imider,0.545,Smià,0.667,Taza,97.99942012177442,
1228,moqrisat,Ouezzane,1,Brikcha,0.4,Moqrisset,0.824,Chefchaouen,98.02841403305305,
1229,moujjou,Sefrou,1,Ahermoumou,0.588,Boujdour,0.667,Boujdour,98.05740794433169,
1230,Agouidir,Chichaoua,1,Ighoud,0.571,Agoudim,0.8,Midelt,98.08640185561032,
1231,Aguidir,Chichaoua,1,Ait Hadi,0.533,Iguidi,0.769,Al Haouz,98.11539576688895,
1232,Ai Boussalef,Taza,1,Bouyablane,0.545,Ait Ouassif,0.696,Tinghir,98.14438967816758,
1233,Afellaisen,Chichaoua,1,Afalla Issen,0.818,Afalla Issen,0.818,Chichaoua,98.17338358944622,
1234,Agdal,Fès,1,Ain Bida,0.462,Imgdal,0.727,Al Haouz,98.20237750072485,
1235,Agdime,Tinghir,1,Imider,0.5,Agoudim,0.769,Midelt,98.23137141200348,
1236,Aghbalo K,Sefrou,1,Aghbalou Aqorar,0.667,Aghbalou,0.824,Khénifra,98.26036532328212,
1237,Aghwatime,Al Haouz,1,Aghouatim,0.778,Aghouatim,0.778,Al Haouz,98.28935923456075,
1238,Aglou,Agadir-Ida Ou Tanane,1,Taghazout,0.571,Aghbalou,0.769,Khénifra,98.31835314583937,
1239,municipalité nador,Nador,1,Nador,0.435,Sidi Ali Ben Hamdouche,0.5,El Jadida,98.347347057118,
1240,my abdelkader,Sidi Kacem,1,Sidi Kacem,0.348,Moulay Abdelkader,0.867,Ouezzane,98.37634096839663,
1241,my abdelkrim,Taounate,1,Moulay Ahmed Cherif,0.516,Moulay Abdelkrim,0.857,Moulay Yacoub,98.40533487967527,
1242,nakhla,Tétouan,1,Azla,0.6,Dakhla,0.833,Oued Ed-Dahab,98.4343287909539,
1243,o ghalem,Settat,1,Toualet,0.533,Ouled Ghanem,0.7,Sidi Bennour,98.46332270223253,
1244,oled bouaziri,Settat,1,Oulad Abbou,0.583,Oulad Bourima,0.692,Taza,98.49231661351116,
1245,oled bouchair,Settat,1,Oulad Abbou,0.583,Oulad Boughadi,0.741,Khouribga,98.5213105247898,
1246,oled mhala,Taroudant,1,Ouled Aissa,0.667,Oued Malha,0.7,Chefchaouen,98.55030443606843,
1247,omyache,Tinghir,1,Imilchil,0.4,Rouached,0.667,Fquih Ben Salah,98.57929834734706,
1248,oued Kasaba,Taounate,1,Oued Jemaa,0.667,Ouled Aissa,0.727,Taroudant,98.6082922586257,
1249,rahouana,Nador,1,Selouane,0.5,Lahouaza,0.75,Settat,98.63728616990431,
1250,rass lma,Nador,1,Hassi Berkane,0.476,Ras El Ma,0.824,Berkane,98.66628008118295,
1251,regraga,Al Haouz,1,Agafay,0.462,Reggada,0.714,Tiznit,98.69527399246158,
1252,regragua,Essaouira,1,Sidi Aissa Regragui,0.519,Reggada,0.667,Tiznit,98.72426790374021,
1253,saghro,Tinghir,1,Tinghir,0.462,Maghraoua,0.667,Taza,98.75326181501885,
1254,sahel,Tiznit,1,Arbaa Sahel,0.625,Salé,0.667,Salé,98.78225572629748,
1255,sais,Fès,1,Ain Kansra,0.429,Assais,0.8,Taroudant,98.81124963757611,
1256,sebte tafraoutene,Taroudant,1,Tafraouten,0.741,Tafraouten,0.741,Taroudant,98.84024354885474,
1257,sghanghan,Nador,1,Zeghanghane,0.8,Zeghanghane,0.8,Nador,98.86923746013338,
1258,A/ Chefk,Al Haouz,1,Ahl Tifnoute,0.316,Ain Chkef,0.75,Fès,98.89823137141201,
1259,A/Hmmou,Al Hoceïma,1,Izemmouren,0.471,Ait Hammou,0.824,Rehamna,98.92722528269063,
1260,Abdellah Chefchaouni,Agadir-Ida Ou Tanane,1,Adaghas,0.37,Chefchaouen,0.645,Chefchaouen,98.95621919396926,
1261,Abdellah Chefchaouni,Ouarzazate,1,Afella N'Dra,0.438,Chefchaouen,0.645,Chefchaouen,98.9852131052479,
1262,Abdellah Chefchaouni,Tinghir,1,Ferkla El Oulia,0.4,Chefchaouen,0.645,Chefchaouen,99.01420701652653,
1263,Ad Sayeh,Essaouira,1,Sidi Ahmed Essayeh,0.615,Aday,0.667,Assa-Zag,99.04320092780516,
1264,Admam,Al Hoceïma,1,Senada,0.545,Oulad Zmam,0.667,Fquih Ben Salah,99.07219483908379,
1265,taynza,Tinghir,1,Tinejdad,0.286,Taza,0.8,Taza,99.10118875036243,
1266,tizitounte,Chichaoua,1,Ain Tazitounte,0.75,Tiztoutine,0.8,Driouch,99.13018266164106,
1267,tkhabecht,Driouch,1,Tafersit,0.471,Tafetachte,0.632,Essaouira,99.15917657291969,
1268,tlat louta,Nador,1,Bni Sidel Louta,0.56,Tazouta,0.706,Sefrou,99.18817048419832,
1269,trik alwahda,Taza,1,Tahla,0.471,Sti Fadma,0.476,Al Haouz,99.21716439547696,
1270,z elbir,Tinghir,1,M'Semrir,0.533,Ksar el-Kebir,0.6,Larache,99.24615830675558,
1271,zayo,Nador,1,Zaïo,0.75,Zaïo,0.75,Nador,99.27515221803421,
1272,zegota,Sidi Kacem,1,Zaggota,0.769,Zaggota,0.769,Sidi Kacem,99.30414612931284,
1273,zgangan,Nador,1,Zeghanghane,0.778,Zeghanghane,0.778,Nador,99.33314004059147,
1274,A S S charkia,Tinghir,1,Ait Sedrate Sahl Charkia,0.703,Ait Sedrate Sahl Charkia,0.703,Tinghir,99.3621339518701,
1275,A S Scharkia,Tinghir,1,Ait Sedrate Sahl Charkia,0.667,Assaki,0.667,Al Haouz,99.39112786314874,
1276,A S gbel sofla,Tinghir,1,Ait Sedrate Jbel El Soufla,0.65,Ait Sedrate Jbel El Soufla,0.65,Tinghir,99.42012177442737,
1277,A S jbel,Tinghir,1,Ait Sedrate Jbel El Oulia,0.485,Bni Sidel Jbel,0.636,Nador,99.449115685706,
1278,A S jbel olia,Tinghir,1,Ait Sedrate Jbel El Oulia,0.684,Ait Sedrate Jbel El Oulia,0.684,Tinghir,99.47810959698464,
1279,A S jbel sofla,Tinghir,1,Ait Sedrate Jbel El Soufla,0.7,Ait Sedrate Jbel El Soufla,0.7,Tinghir,99.50710350826327,
1280,A s jbel,Tinghir,1,Ait Sedrate Jbel El Oulia,0.485,Bni Sidel Jbel,0.636,Nador,99.5360974195419,
1281,Ighrem Amazdar,Tinghir,1,Taghzoute N'Ait Atta,0.412,Ighrem N'Ougdal,0.621,Ouarzazate,99.56509133082052,
1282,15 Gar,Taza,1,Ras Laksar,0.375,M'Garto,0.615,Khouribga,99.59408524209915,
1283,15Eme Gare,Taza,1,El Gouzate,0.5,M'Garto,0.588,Khouribga,99.62307915337779,
1284,6éme BSI,Taza,1,Msila,0.462,Mesti,0.615,Sidi Ifni,99.65207306465642,
1285,7Eme Bsi,Taza,1,Msila,0.462,Mesti,0.615,Sidi Ifni,99.68106697593505,
1286,7Eme Bsi Melitaire,Taza,1,Msila,0.435,Ameur Seflia,0.533,Kénitra,99.71006088721369,
1287,7eme BISI,Taza,1,Msila,0.429,Mesti,0.429,Sidi Ifni,99.73905479849232,
1288,A H yahya,Tinghir,1,Aït Hani,0.471,Ait Yahya,0.778,Midelt,99.76804870977095,
1289,A S J oulia,Tinghir,1,Ferkla El Oulia,0.615,Rass Oumlil,0.636,Tan-Tan,99.79704262104958,
1290,A S J soufla,Tinghir,1,Ferkla Es-Soufla,0.714,Ferkla Es-Soufla,0.714,Tinghir,99.82603653232822,
1291,A S Jbel olia,Tinghir,1,Ait Sedrate Jbel El Oulia,0.684,Ait Sedrate Jbel El Oulia,0.684,Tinghir,99.85503044360684,
1292,taouima,Nador,1,Al Aroui,0.533,Touama,0.769,Marrakech,99.88402435488547,
1293,taoujtat,El Hajeb,1,Agourai,0.533,Tazouta,0.8,Sefrou,99.9130182661641,
1294,tarmouchte,Tinghir,1,Outerbat,0.444,Tabaroucht,0.8,Béni Mellal,99.94201217744273,
1295,tasouite,Tinghir,1,Assoul,0.571,Tagounite,0.824,Zagora,99.97100608872137,
1296,tassouit,Tinghir,1,Assoul,0.714,Tassousfi,0.824,Tata,100.0,
